
Label=dB(V(V_filt)) vs 2*PI*F
LabelX=2*PI*F
LabelY=dB(V(V_filt))
Data Point Count=1001
F,2*PI*F,2*PI*F,dB(V(V_filt)),dB(V(V_filt))
 5.0449127707881416E+003, 3.1698121797418706E+004, 0.0000000000000000E+000,-7.6287384142249138E+001, 0.0000000000000000E+000
 5.0819425682101119E+003, 3.1930786876508268E+004, 0.0000000000000000E+000,-7.6595594244137089E+001, 0.0000000000000000E+000
 5.1192441653557671E+003, 3.2165159723628181E+004, 0.0000000000000000E+000,-7.6903936832996493E+001, 0.0000000000000000E+000
 5.1568195572424956E+003, 3.2401252873842386E+004, 0.0000000000000000E+000,-7.7212410096527719E+001, 0.0000000000000000E+000
 5.1946707535311707E+003, 3.2639078954222561E+004, 0.0000000000000000E+000,-7.7521012245668317E+001, 0.0000000000000000E+000
 5.2327997786336291E+003, 3.2878650684523411E+004, 0.0000000000000000E+000,-7.7829741514338622E+001, 0.0000000000000000E+000
 5.2712086718209466E+003, 3.3119980877862996E+004, 0.0000000000000000E+000,-7.8138596159188694E+001, 0.0000000000000000E+000
 5.3098994873325037E+003, 3.3363082441408005E+004, 0.0000000000000000E+000,-7.8447574459347095E+001, 0.0000000000000000E+000
 5.3488742944858550E+003, 3.3607968377064099E+004, 0.0000000000000000E+000,-7.8756674716171275E+001, 0.0000000000000000E+000
 5.3881351777874015E+003, 3.3854651782171270E+004, 0.0000000000000000E+000,-7.9065895252999255E+001, 0.0000000000000000E+000
 5.4276842370438790E+003, 3.4103145850204346E+004, 0.0000000000000000E+000,-7.9375234414903233E+001, 0.0000000000000000E+000
 5.4675235874746613E+003, 3.4353463871478612E+004, 0.0000000000000000E+000,-7.9684690568444921E+001, 0.0000000000000000E+000
 5.5076553598248902E+003, 3.4605619233860649E+004, 0.0000000000000000E+000,-7.9994262101432270E+001, 0.0000000000000000E+000
 5.5480817004794353E+003, 3.4859625423484322E+004, 0.0000000000000000E+000,-8.0303947422678107E+001, 0.0000000000000000E+000
 5.5888047715776893E+003, 3.5115496025472101E+004, 0.0000000000000000E+000,-8.0613744961760602E+001, 0.0000000000000000E+000
 5.6298267511292070E+003, 3.5373244724661621E+004, 0.0000000000000000E+000,-8.0923653168785336E+001, 0.0000000000000000E+000
 5.6711498331301937E+003, 3.5632885306337594E+004, 0.0000000000000000E+000,-8.1233670514149054E+001, 0.0000000000000000E+000
 5.7127762276808462E+003, 3.5894431656969115E+004, 0.0000000000000000E+000,-8.1543795488305562E+001, 0.0000000000000000E+000
 5.7547081611035564E+003, 3.6157897764952322E+004, 0.0000000000000000E+000,-8.1854026601533008E+001, 0.0000000000000000E+000
 5.7969478760619841E+003, 3.6423297721358569E+004, 0.0000000000000000E+000,-8.2164362383703235E+001, 0.0000000000000000E+000
 5.8394976316810016E+003, 3.6690645720688059E+004, 0.0000000000000000E+000,-8.2474801384053009E+001, 0.0000000000000000E+000
 5.8823597036675192E+003, 3.6959956061629018E+004, 0.0000000000000000E+000,-8.2785342170956824E+001, 0.0000000000000000E+000
 5.9255363844321982E+003, 3.7231243147822439E+004, 0.0000000000000000E+000,-8.3095983331701873E+001, 0.0000000000000000E+000
 5.9690299832120563E+003, 3.7504521488632403E+004, 0.0000000000000000E+000,-8.3406723472264602E+001, 0.0000000000000000E+000
 6.0128428261939735E+003, 3.7779805699922152E+004, 0.0000000000000000E+000,-8.3717561217089468E+001, 0.0000000000000000E+000
 6.0569772566391057E+003, 3.8057110504835749E+004, 0.0000000000000000E+000,-8.4028495208869103E+001, 0.0000000000000000E+000
 6.1014356350082107E+003, 3.8336450734585538E+004, 0.0000000000000000E+000,-8.4339524108326941E+001, 0.0000000000000000E+000
 6.1462203390878904E+003, 3.8617841329245370E+004, 0.0000000000000000E+000,-8.4650646594001259E+001, 0.0000000000000000E+000
 6.1913337641177668E+003, 3.8901297338549637E+004, 0.0000000000000000E+000,-8.4961861362031328E+001, 0.0000000000000000E+000
 6.2367783229185861E+003, 3.9186833922698199E+004, 0.0000000000000000E+000,-8.5273167125945463E+001, 0.0000000000000000E+000
 6.2825564460212645E+003, 3.9474466353167205E+004, 0.0000000000000000E+000,-8.5584562616450995E+001, 0.0000000000000000E+000
 6.3286705817968805E+003, 3.9764210013525844E+004, 0.0000000000000000E+000,-8.5896046581226031E+001, 0.0000000000000000E+000
 6.3751231965876232E+003, 4.0056080400259110E+004, 0.0000000000000000E+000,-8.6207617784713307E+001, 0.0000000000000000E+000
 6.4219167748387026E+003, 4.0350093123596649E+004, 0.0000000000000000E+000,-8.6519275007915667E+001, 0.0000000000000000E+000
 6.4690538192312224E+003, 4.0646263908347602E+004, 0.0000000000000000E+000,-8.6831017048193900E+001, 0.0000000000000000E+000
 6.5165368508160345E+003, 4.0944608594741636E+004, 0.0000000000000000E+000,-8.7142842719065953E+001, 0.0000000000000000E+000
 6.5643684091485729E+003, 4.1245143139276151E+004, 0.0000000000000000E+000,-8.7454750850008651E+001, 0.0000000000000000E+000
 6.6125510524246783E+003, 4.1547883615569648E+004, 0.0000000000000000E+000,-8.7766740286260614E+001, 0.0000000000000000E+000
 6.6610873576174181E+003, 4.1852846215221456E+004, 0.0000000000000000E+000,-8.8078809888627802E+001, 0.0000000000000000E+000
 6.7099799206149119E+003, 4.2160047248677663E+004, 0.0000000000000000E+000,-8.8390958533290444E+001, 0.0000000000000000E+000
 6.7592313563591697E+003, 4.2469503146103481E+004, 0.0000000000000000E+000,-8.8703185111612143E+001, 0.0000000000000000E+000
 6.8088442989859477E+003, 4.2781230458261998E+004, 0.0000000000000000E+000,-8.9015488529950787E+001, 0.0000000000000000E+000
 6.8588214019656289E+003, 4.3095245857399328E+004, 0.0000000000000000E+000,-8.9327867709471207E+001, 0.0000000000000000E+000
 6.9091653382451423E+003, 4.3411566138136353E+004, 0.0000000000000000E+000,-8.9640321585960152E+001, 0.0000000000000000E+000
 6.9598788003909203E+003, 4.3730208218366912E+004, 0.0000000000000000E+000,-8.9952849109642614E+001, 0.0000000000000000E+000
 7.0109645007329063E+003, 4.4051189140162664E+004, 0.0000000000000000E+000,-9.0265449245000326E+001, 0.0000000000000000E+000
 7.0624251715096198E+003, 4.4374526070684515E+004, 0.0000000000000000E+000,-9.0578120970592195E+001, 0.0000000000000000E+000
 7.1142635650142847E+003, 4.4700236303100814E+004, 0.0000000000000000E+000,-9.0890863278876353E+001, 0.0000000000000000E+000
 7.1664824537420336E+003, 4.5028337257512256E+004, 0.0000000000000000E+000,-9.1203675176034295E+001, 0.0000000000000000E+000
 7.2190846305381874E+003, 4.5358846481883513E+004, 0.0000000000000000E+000,-9.1516555681796646E+001, 0.0000000000000000E+000
 7.2720729087476293E+003, 4.5691781652981823E+004, 0.0000000000000000E+000,-9.1829503829270962E+001, 0.0000000000000000E+000
 7.3254501223652705E+003, 4.6027160577322371E+004, 0.0000000000000000E+000,-9.2142518664771274E+001, 0.0000000000000000E+000
 7.3792191261876214E+003, 4.6365001192120646E+004, 0.0000000000000000E+000,-9.2455599247649445E+001, 0.0000000000000000E+000
 7.4333827959654773E+003, 4.6705321566251798E+004, 0.0000000000000000E+000,-9.2768744650128326E+001, 0.0000000000000000E+000
 7.4879440285577230E+003, 4.7048139901217008E+004, 0.0000000000000000E+000,-9.3081953957136875E+001, 0.0000000000000000E+000
 7.5429057420862655E+003, 4.7393474532116954E+004, 0.0000000000000000E+000,-9.3395226266146736E+001, 0.0000000000000000E+000
 7.5982708760921078E+003, 4.7741343928632494E+004, 0.0000000000000000E+000,-9.3708560687011001E+001, 0.0000000000000000E+000
 7.6540423916925629E+003, 4.8091766696012412E+004, 0.0000000000000000E+000,-9.4021956341804383E+001, 0.0000000000000000E+000
 7.7102232717396264E+003, 4.8444761576068537E+004, 0.0000000000000000E+000,-9.4335412364665473E+001, 0.0000000000000000E+000
 7.7668165209795088E+003, 4.8800347448178123E+004, 0.0000000000000000E+000,-9.4648927901640562E+001, 0.0000000000000000E+000
 7.8238251662133398E+003, 4.9158543330293542E+004, 0.0000000000000000E+000,-9.4962502110529044E+001, 0.0000000000000000E+000
 7.8812522564590518E+003, 4.9519368379959473E+004, 0.0000000000000000E+000,-9.5276134160731061E+001, 0.0000000000000000E+000
 7.9391008631144514E+003, 4.9882841895337493E+004, 0.0000000000000000E+000,-9.5589823233096340E+001, 0.0000000000000000E+000
 7.9973740801214899E+003, 5.0248983316238206E+004, 0.0000000000000000E+000,-9.5903568519775007E+001, 0.0000000000000000E+000
 8.0560750241317373E+003, 5.0617812225160960E+004, 0.0000000000000000E+000,-9.6217369224069984E+001, 0.0000000000000000E+000
 8.1152068346730703E+003, 5.0989348348341191E+004, 0.0000000000000000E+000,-9.6531224560291292E+001, 0.0000000000000000E+000
 8.1747726743175854E+003, 5.1363611556805423E+004, 0.0000000000000000E+000,-9.6845133753611577E+001, 0.0000000000000000E+000
 8.2347757288507455E+003, 5.1740621867434071E+004, 0.0000000000000000E+000,-9.7159096039923924E+001, 0.0000000000000000E+000
 8.2952192074417671E+003, 5.2120399444032002E+004, 0.0000000000000000E+000,-9.7473110665700574E+001, 0.0000000000000000E+000
 8.3561063428152538E+003, 5.2502964598406950E+004, 0.0000000000000000E+000,-9.7787176887854031E+001, 0.0000000000000000E+000
 8.4174403914240957E+003, 5.2888337791455866E+004, 0.0000000000000000E+000,-9.8101293973599226E+001, 0.0000000000000000E+000
 8.4792246336236385E+003, 5.3276539634259258E+004, 0.0000000000000000E+000,-9.8415461200317566E+001, 0.0000000000000000E+000
 8.5414623738471255E+003, 5.3667590889183528E+004, 0.0000000000000000E+000,-9.8729677855422423E+001, 0.0000000000000000E+000
 8.6041569407824281E+003, 5.4061512470991409E+004, 0.0000000000000000E+000,-9.9043943236226468E+001, 0.0000000000000000E+000
 8.6673116875500800E+003, 5.4458325447960568E+004, 0.0000000000000000E+000,-9.9358256649810215E+001, 0.0000000000000000E+000
 8.7309299918826073E+003, 5.4858051043010382E+004, 0.0000000000000000E+000,-9.9672617412892421E+001, 0.0000000000000000E+000
 8.7950152563051888E+003, 5.5260710634837065E+004, 0.0000000000000000E+000,-9.9987024851701875E+001, 0.0000000000000000E+000
 8.8595709083176298E+003, 5.5666325759057036E+004, 0.0000000000000000E+000,-1.0030147830185072E+002, 0.0000000000000000E+000
 8.9246004005776776E+003, 5.6074918109358710E+004, 0.0000000000000000E+000,-1.0061597710820946E+002, 0.0000000000000000E+000
 8.9901072110856821E+003, 5.6486509538662802E+004, 0.0000000000000000E+000,-1.0093052062478323E+002, 0.0000000000000000E+000
 9.0560948433706089E+003, 5.6901122060291025E+004, 0.0000000000000000E+000,-1.0124510821458968E+002, 0.0000000000000000E+000
 9.1225668266774228E+003, 5.7318777849143487E+004, 0.0000000000000000E+000,-1.0155973924953838E+002, 0.0000000000000000E+000
 9.1895267161558440E+003, 5.7739499242884674E+004, 0.0000000000000000E+000,-1.0187441311031165E+002, 0.0000000000000000E+000
 9.2569780930504876E+003, 5.8163308743138128E+004, 0.0000000000000000E+000,-1.0218912918624673E+002, 0.0000000000000000E+000
 9.3249245648924025E+003, 5.8590229016689940E+004, 0.0000000000000000E+000,-1.0250388687521961E+002, 0.0000000000000000E+000
 9.3933697656920140E+003, 5.9020282896701014E+004, 0.0000000000000000E+000,-1.0281868558353004E+002, 0.0000000000000000E+000
 9.4623173561334825E+003, 5.9453493383928282E+004, 0.0000000000000000E+000,-1.0313352472578826E+002, 0.0000000000000000E+000
 9.5317710237704905E+003, 5.9889883647954870E+004, 0.0000000000000000E+000,-1.0344840372480270E+002, 0.0000000000000000E+000
 9.6017344832234648E+003, 6.0329477028429254E+004, 0.0000000000000000E+000,-1.0376332201146944E+002, 0.0000000000000000E+000
 9.6722114763782483E+003, 6.0772297036313583E+004, 0.0000000000000000E+000,-1.0407827902466293E+002, 0.0000000000000000E+000
 9.7432057725862269E+003, 6.1218367355141112E+004, 0.0000000000000000E+000,-1.0439327421112800E+002, 0.0000000000000000E+000
 9.8147211688659281E+003, 6.1667711842282857E+004, 0.0000000000000000E+000,-1.0470830702537319E+002, 0.0000000000000000E+000
 9.8867614901061006E+003, 6.2120354530223602E+004, 0.0000000000000000E+000,-1.0502337692956557E+002, 0.0000000000000000E+000
 9.9593305892702811E+003, 6.2576319627847239E+004, 0.0000000000000000E+000,-1.0533848339342686E+002, 0.0000000000000000E+000
 1.0032432347602864E+004, 6.3035631521731520E+004, 0.0000000000000000E+000,-1.0565362589413050E+002, 0.0000000000000000E+000
 1.0106070674836681E+004, 6.3498314777452317E+004, 0.0000000000000000E+000,-1.0596880391620056E+002, 0.0000000000000000E+000
 1.0180249509402111E+004, 6.3964394140897530E+004, 0.0000000000000000E+000,-1.0628401695141150E+002, 0.0000000000000000E+000
 1.0254972818637720E+004, 6.4433894539590547E+004, 0.0000000000000000E+000,-1.0659926449868948E+002, 0.0000000000000000E+000
 1.0330244599002446E+004, 6.4906841084023450E+004, 0.0000000000000000E+000,-1.0691454606401462E+002, 0.0000000000000000E+000
 1.0406068876289346E+004, 6.5383259069000007E+004, 0.0000000000000000E+000,-1.0722986116032476E+002, 0.0000000000000000E+000
 1.0482449705840907E+004, 6.5863173974988560E+004, 0.0000000000000000E+000,-1.0754520930742041E+002, 0.0000000000000000E+000
 1.0559391172765942E+004, 6.6346611469484778E+004, 0.0000000000000000E+000,-1.0786059003187079E+002, 0.0000000000000000E+000
 1.0636897392158071E+004, 6.6833597408384448E+004, 0.0000000000000000E+000,-1.0817600286692104E+002, 0.0000000000000000E+000
 1.0714972509315818E+004, 6.7324157837366321E+004, 0.0000000000000000E+000,-1.0849144735240087E+002, 0.0000000000000000E+000
 1.0793620699964307E+004, 6.7818318993285182E+004, 0.0000000000000000E+000,-1.0880692303463417E+002, 0.0000000000000000E+000
 1.0872846170478602E+004, 6.8316107305574988E+004, 0.0000000000000000E+000,-1.0912242946634970E+002, 0.0000000000000000E+000
 1.0952653158108671E+004, 6.8817549397662500E+004, 0.0000000000000000E+000,-1.0943796620659334E+002, 0.0000000000000000E+000
 1.1033045931206016E+004, 6.9322672088391148E+004, 0.0000000000000000E+000,-1.0975353282064088E+002, 0.0000000000000000E+000
 1.1114028789451953E+004, 6.9831502393455434E+004, 0.0000000000000000E+000,-1.1006912887991247E+002, 0.0000000000000000E+000
 1.1195606064087578E+004, 7.0344067526845756E+004, 0.0000000000000000E+000,-1.1038475396188784E+002, 0.0000000000000000E+000
 1.1277782118145413E+004, 7.0860394902303931E+004, 0.0000000000000000E+000,-1.1070040765002275E+002, 0.0000000000000000E+000
 1.1360561346682758E+004, 7.1380512134789446E+004, 0.0000000000000000E+000,-1.1101608953366659E+002, 0.0000000000000000E+000
 1.1443948177016757E+004, 7.1904447041956300E+004, 0.0000000000000000E+000,-1.1133179920798091E+002, 0.0000000000000000E+000
 1.1527947068961177E+004, 7.2432227645640844E+004, 0.0000000000000000E+000,-1.1164753627385903E+002, 0.0000000000000000E+000
 1.1612562515064945E+004, 7.2963882173360485E+004, 0.0000000000000000E+000,-1.1196330033784685E+002, 0.0000000000000000E+000
 1.1697799040852415E+004, 7.3499439059823344E+004, 0.0000000000000000E+000,-1.1227909101206443E+002, 0.0000000000000000E+000
 1.1783661205065417E+004, 7.4038926948449123E+004, 0.0000000000000000E+000,-1.1259490791412898E+002, 0.0000000000000000E+000
 1.1870153599907069E+004, 7.4582374692900965E+004, 0.0000000000000000E+000,-1.1291075066707839E+002, 0.0000000000000000E+000
 1.1957280851287387E+004, 7.5129811358628722E+004, 0.0000000000000000E+000,-1.1322661889929628E+002, 0.0000000000000000E+000
 1.2045047619070689E+004, 7.5681266224423409E+004, 0.0000000000000000E+000,-1.1354251224443745E+002, 0.0000000000000000E+000
 1.2133458597324827E+004, 7.6236768783983178E+004, 0.0000000000000000E+000,-1.1385843034135489E+002, 0.0000000000000000E+000
 1.2222518514572239E+004, 7.6796348747490760E+004, 0.0000000000000000E+000,-1.1417437283402747E+002, 0.0000000000000000E+000
 1.2312232134042846E+004, 7.7360036043202374E+004, 0.0000000000000000E+000,-1.1449033937148835E+002, 0.0000000000000000E+000
 1.2402604253928806E+004, 7.7927860819048510E+004, 0.0000000000000000E+000,-1.1480632960775496E+002, 0.0000000000000000E+000
 1.2493639707641141E+004, 7.8499853444246284E+004, 0.0000000000000000E+000,-1.1512234320175928E+002, 0.0000000000000000E+000
 1.2585343364068240E+004, 7.9076044510923675E+004, 0.0000000000000000E+000,-1.1543837981727944E+002, 0.0000000000000000E+000
 1.2677720127836265E+004, 7.9656464835755716E+004, 0.0000000000000000E+000,-1.1575443912287206E+002, 0.0000000000000000E+000
 1.2770774939571467E+004, 8.0241145461612716E+004, 0.0000000000000000E+000,-1.1607052079180546E+002, 0.0000000000000000E+000
 1.2864512776164434E+004, 8.0830117659220443E+004, 0.0000000000000000E+000,-1.1638662450199396E+002, 0.0000000000000000E+000
 1.2958938651036260E+004, 8.1423412928832680E+004, 0.0000000000000000E+000,-1.1670274993593284E+002, 0.0000000000000000E+000
 1.3054057614406691E+004, 8.2021063001915914E+004, 0.0000000000000000E+000,-1.1701889678063432E+002, 0.0000000000000000E+000
 1.3149874753564221E+004, 8.2623099842846495E+004, 0.0000000000000000E+000,-1.1733506472756420E+002, 0.0000000000000000E+000
 1.3246395193138183E+004, 8.3229555650620125E+004, 0.0000000000000000E+000,-1.1765125347257965E+002, 0.0000000000000000E+000
 1.3343624095372828E+004, 8.3840462860574058E+004, 0.0000000000000000E+000,-1.1796746271586753E+002, 0.0000000000000000E+000
 1.3441566660403420E+004, 8.4455854146121739E+004, 0.0000000000000000E+000,-1.1828369216188365E+002, 0.0000000000000000E+000
 1.3540228126534357E+004, 8.5075762420500454E+004, 0.0000000000000000E+000,-1.1859994151929315E+002, 0.0000000000000000E+000
 1.3639613770519338E+004, 8.5700220838531459E+004, 0.0000000000000000E+000,-1.1891621050091096E+002, 0.0000000000000000E+000
 1.3739728907843575E+004, 8.6329262798393378E+004, 0.0000000000000000E+000,-1.1923249882364388E+002, 0.0000000000000000E+000
 1.3840578893008087E+004, 8.6962921943408321E+004, 0.0000000000000000E+000,-1.1954880620843284E+002, 0.0000000000000000E+000
 1.3942169119816077E+004, 8.7601232163841312E+004, 0.0000000000000000E+000,-1.1986513238019619E+002, 0.0000000000000000E+000
 1.4044505021661409E+004, 8.8244227598712881E+004, 0.0000000000000000E+000,-1.2018147706777386E+002, 0.0000000000000000E+000
 1.4147592071819210E+004, 8.8891942637624859E+004, 0.0000000000000000E+000,-1.2049784000387207E+002, 0.0000000000000000E+000
 1.4251435783738592E+004, 8.9544411922599713E+004, 0.0000000000000000E+000,-1.2081422092500870E+002, 0.0000000000000000E+000
 1.4356041711337539E+004, 9.0201670349933309E+004, 0.0000000000000000E+000,-1.2113061957145986E+002, 0.0000000000000000E+000
 1.4461415449299937E+004, 9.0863753072061241E+004, 0.0000000000000000E+000,-1.2144703568720665E+002, 0.0000000000000000E+000
 1.4567562633374811E+004, 9.1530695499438982E+004, 0.0000000000000000E+000,-1.2176346901988299E+002, 0.0000000000000000E+000
 1.4674488940677735E+004, 9.2202533302435681E+004, 0.0000000000000000E+000,-1.2207991932072400E+002, 0.0000000000000000E+000
 1.4782200089994465E+004, 9.2879302413241981E+004, 0.0000000000000000E+000,-1.2239638634451518E+002, 0.0000000000000000E+000
 1.4890701842086804E+004, 9.3561039027791805E+004, 0.0000000000000000E+000,-1.2271286984954217E+002, 0.0000000000000000E+000
 1.5000000000000000E+004, 9.4247779607693796E+004, 0.0000000000000000E+000,-1.2302936959753930E+002, 0.0000000000000000E+000
