
Label=ph(V(V_filt)) vs 2*PI*F
LabelX=2*PI*F
LabelY=ph(V(V_filt))
Data Point Count=1001
F,2*PI*F,2*PI*F,ph(V(V_filt)),ph(V(V_filt))
 4.7582245279345652E+003, 2.9896806442179983E+004, 0.0000000000000000E+000,-3.9782351492949692E+002, 0.0000000000000000E+000
 4.7931500258297729E+003, 3.0116249817401083E+004, 0.0000000000000000E+000,-3.9820192735826896E+002, 0.0000000000000000E+000
 4.8283318778327084E+003, 3.0337303912985295E+004, 0.0000000000000000E+000,-3.9857781097205338E+002, 0.0000000000000000E+000
 4.8637719655895189E+003, 3.0559980551664041E+004, 0.0000000000000000E+000,-3.9895118083616057E+002, 0.0000000000000000E+000
 4.8994721845576860E+003, 3.0784291642947923E+004, 0.0000000000000000E+000,-3.9932205198376687E+002, 0.0000000000000000E+000
 4.9354344441073999E+003, 3.1010249183763663E+004, 0.0000000000000000E+000,-3.9969043941473814E+002, 0.0000000000000000E+000
 4.9716606676236806E+003, 3.1237865259095761E+004, 0.0000000000000000E+000,-4.0005635809448597E+002, 0.0000000000000000E+000
 5.0081527926092476E+003, 3.1467152042632839E+004, 0.0000000000000000E+000,-4.0041982295285698E+002, 0.0000000000000000E+000
 5.0449127707881416E+003, 3.1698121797418706E+004, 0.0000000000000000E+000,-4.0078084888305364E+002, 0.0000000000000000E+000
 5.0819425682101119E+003, 3.1930786876508268E+004, 0.0000000000000000E+000,-4.0113945074058762E+002, 0.0000000000000000E+000
 5.1192441653557671E+003, 3.2165159723628181E+004, 0.0000000000000000E+000,-4.0149564334226301E+002, 0.0000000000000000E+000
 5.1568195572424956E+003, 3.2401252873842386E+004, 0.0000000000000000E+000,-4.0184944146519047E+002, 0.0000000000000000E+000
 5.1946707535311707E+003, 3.2639078954222561E+004, 0.0000000000000000E+000,-4.0220085984583187E+002, 0.0000000000000000E+000
 5.2327997786336291E+003, 3.2878650684523411E+004, 0.0000000000000000E+000,-4.0254991317907326E+002, 0.0000000000000000E+000
 5.2712086718209466E+003, 3.3119980877862996E+004, 0.0000000000000000E+000,-4.0289661611732737E+002, 0.0000000000000000E+000
 5.3098994873325037E+003, 3.3363082441408005E+004, 0.0000000000000000E+000,-4.0324098326966435E+002, 0.0000000000000000E+000
 5.3488742944858550E+003, 3.3607968377064099E+004, 0.0000000000000000E+000,-4.0358302920097015E+002, 0.0000000000000000E+000
 5.3881351777874015E+003, 3.3854651782171270E+004, 0.0000000000000000E+000,-4.0392276843113228E+002, 0.0000000000000000E+000
 5.4276842370438790E+003, 3.4103145850204346E+004, 0.0000000000000000E+000,-4.0426021543425264E+002, 0.0000000000000000E+000
 5.4675235874746613E+003, 3.4353463871478612E+004, 0.0000000000000000E+000,-4.0459538463788601E+002, 0.0000000000000000E+000
 5.5076553598248902E+003, 3.4605619233860649E+004, 0.0000000000000000E+000,-4.0492829042230522E+002, 0.0000000000000000E+000
 5.5480817004794353E+003, 3.4859625423484322E+004, 0.0000000000000000E+000,-4.0525894711979078E+002, 0.0000000000000000E+000
 5.5888047715776893E+003, 3.5115496025472101E+004, 0.0000000000000000E+000,-4.0558736901394587E+002, 0.0000000000000000E+000
 5.6298267511292070E+003, 3.5373244724661621E+004, 0.0000000000000000E+000,-4.0591357033903557E+002, 0.0000000000000000E+000
 5.6711498331301937E+003, 3.5632885306337594E+004, 0.0000000000000000E+000,-4.0623756527935001E+002, 0.0000000000000000E+000
 5.7127762276808462E+003, 3.5894431656969115E+004, 0.0000000000000000E+000,-4.0655936796859083E+002, 0.0000000000000000E+000
 5.7547081611035564E+003, 3.6157897764952322E+004, 0.0000000000000000E+000,-4.0687899248928062E+002, 0.0000000000000000E+000
 5.7969478760619841E+003, 3.6423297721358569E+004, 0.0000000000000000E+000,-4.0719645287219510E+002, 0.0000000000000000E+000
 5.8394976316810016E+003, 3.6690645720688059E+004, 0.0000000000000000E+000,-4.0751176309581712E+002, 0.0000000000000000E+000
 5.8823597036675192E+003, 3.6959956061629018E+004, 0.0000000000000000E+000,-4.0782493708581222E+002, 0.0000000000000000E+000
 5.9255363844321982E+003, 3.7231243147822439E+004, 0.0000000000000000E+000,-4.0813598871452587E+002, 0.0000000000000000E+000
 5.9690299832120563E+003, 3.7504521488632403E+004, 0.0000000000000000E+000,-4.0844493180050085E+002, 0.0000000000000000E+000
 6.0128428261939735E+003, 3.7779805699922152E+004, 0.0000000000000000E+000,-4.0875178010801545E+002, 0.0000000000000000E+000
 6.0569772566391057E+003, 3.8057110504835749E+004, 0.0000000000000000E+000,-4.0905654734664131E+002, 0.0000000000000000E+000
 6.1014356350082107E+003, 3.8336450734585538E+004, 0.0000000000000000E+000,-4.0935924717082071E+002, 0.0000000000000000E+000
 6.1462203390878904E+003, 3.8617841329245370E+004, 0.0000000000000000E+000,-4.0965989317946372E+002, 0.0000000000000000E+000
 6.1913337641177668E+003, 3.8901297338549637E+004, 0.0000000000000000E+000,-4.0995849891556270E+002, 0.0000000000000000E+000
 6.2367783229185861E+003, 3.9186833922698199E+004, 0.0000000000000000E+000,-4.1025507786582648E+002, 0.0000000000000000E+000
 6.2825564460212645E+003, 3.9474466353167205E+004, 0.0000000000000000E+000,-4.1054964346033159E+002, 0.0000000000000000E+000
 6.3286705817968805E+003, 3.9764210013525844E+004, 0.0000000000000000E+000,-4.1084220907219162E+002, 0.0000000000000000E+000
 6.3751231965876232E+003, 4.0056080400259110E+004, 0.0000000000000000E+000,-4.1113278801724317E+002, 0.0000000000000000E+000
 6.4219167748387026E+003, 4.0350093123596649E+004, 0.0000000000000000E+000,-4.1142139355374894E+002, 0.0000000000000000E+000
 6.4690538192312224E+003, 4.0646263908347602E+004, 0.0000000000000000E+000,-4.1170803888211753E+002, 0.0000000000000000E+000
 6.5165368508160345E+003, 4.0944608594741636E+004, 0.0000000000000000E+000,-4.1199273714463862E+002, 0.0000000000000000E+000
 6.5643684091485729E+003, 4.1245143139276151E+004, 0.0000000000000000E+000,-4.1227550142523472E+002, 0.0000000000000000E+000
 6.6125510524246783E+003, 4.1547883615569648E+004, 0.0000000000000000E+000,-4.1255634474922738E+002, 0.0000000000000000E+000
 6.6610873576174181E+003, 4.1852846215221456E+004, 0.0000000000000000E+000,-4.1283528008311936E+002, 0.0000000000000000E+000
 6.7099799206149119E+003, 4.2160047248677663E+004, 0.0000000000000000E+000,-4.1311232033439080E+002, 0.0000000000000000E+000
 6.7592313563591697E+003, 4.2469503146103481E+004, 0.0000000000000000E+000,-4.1338747835131016E+002, 0.0000000000000000E+000
 6.8088442989859477E+003, 4.2781230458261998E+004, 0.0000000000000000E+000,-4.1366076692275919E+002, 0.0000000000000000E+000
 6.8588214019656289E+003, 4.3095245857399328E+004, 0.0000000000000000E+000,-4.1393219877807115E+002, 0.0000000000000000E+000
 6.9091653382451423E+003, 4.3411566138136353E+004, 0.0000000000000000E+000,-4.1420178658688332E+002, 0.0000000000000000E+000
 6.9598788003909203E+003, 4.3730208218366912E+004, 0.0000000000000000E+000,-4.1446954295900184E+002, 0.0000000000000000E+000
 7.0109645007329063E+003, 4.4051189140162664E+004, 0.0000000000000000E+000,-4.1473548044427963E+002, 0.0000000000000000E+000
 7.0624251715096198E+003, 4.4374526070684515E+004, 0.0000000000000000E+000,-4.1499961153250700E+002, 0.0000000000000000E+000
 7.1142635650142847E+003, 4.4700236303100814E+004, 0.0000000000000000E+000,-4.1526194865331422E+002, 0.0000000000000000E+000
 7.1664824537420336E+003, 4.5028337257512256E+004, 0.0000000000000000E+000,-4.1552250417608593E+002, 0.0000000000000000E+000
 7.2190846305381874E+003, 4.5358846481883513E+004, 0.0000000000000000E+000,-4.1578129040988767E+002, 0.0000000000000000E+000
 7.2720729087476293E+003, 4.5691781652981823E+004, 0.0000000000000000E+000,-4.1603831960340324E+002, 0.0000000000000000E+000
 7.3254501223652705E+003, 4.6027160577322371E+004, 0.0000000000000000E+000,-4.1629360394488350E+002, 0.0000000000000000E+000
 7.3792191261876214E+003, 4.6365001192120646E+004, 0.0000000000000000E+000,-4.1654715556210573E+002, 0.0000000000000000E+000
 7.4333827959654773E+003, 4.6705321566251798E+004, 0.0000000000000000E+000,-4.1679898652234385E+002, 0.0000000000000000E+000
 7.4879440285577230E+003, 4.7048139901217008E+004, 0.0000000000000000E+000,-4.1704910883234862E+002, 0.0000000000000000E+000
 7.5429057420862655E+003, 4.7393474532116954E+004, 0.0000000000000000E+000,-4.1729753443833818E+002, 0.0000000000000000E+000
 7.5982708760921078E+003, 4.7741343928632494E+004, 0.0000000000000000E+000,-4.1754427522599815E+002, 0.0000000000000000E+000
 7.6540423916925629E+003, 4.8091766696012412E+004, 0.0000000000000000E+000,-4.1778934302049146E+002, 0.0000000000000000E+000
 7.7102232717396264E+003, 4.8444761576068537E+004, 0.0000000000000000E+000,-4.1803274958647722E+002, 0.0000000000000000E+000
 7.7668165209795088E+003, 4.8800347448178123E+004, 0.0000000000000000E+000,-4.1827450662813931E+002, 0.0000000000000000E+000
 7.8238251662133398E+003, 4.9158543330293542E+004, 0.0000000000000000E+000,-4.1851462578922280E+002, 0.0000000000000000E+000
 7.8812522564590518E+003, 4.9519368379959473E+004, 0.0000000000000000E+000,-4.1875311865307992E+002, 0.0000000000000000E+000
 7.9391008631144514E+003, 4.9882841895337493E+004, 0.0000000000000000E+000,-4.1898999674272403E+002, 0.0000000000000000E+000
 7.9973740801214899E+003, 5.0248983316238206E+004, 0.0000000000000000E+000,-4.1922527152089162E+002, 0.0000000000000000E+000
 8.0560750241317373E+003, 5.0617812225160960E+004, 0.0000000000000000E+000,-4.1945895439011269E+002, 0.0000000000000000E+000
 8.1152068346730703E+003, 5.0989348348341191E+004, 0.0000000000000000E+000,-4.1969105669278844E+002, 0.0000000000000000E+000
 8.1747726743175854E+003, 5.1363611556805423E+004, 0.0000000000000000E+000,-4.1992158971127674E+002, 0.0000000000000000E+000
 8.2347757288507455E+003, 5.1740621867434071E+004, 0.0000000000000000E+000,-4.2015056466798512E+002, 0.0000000000000000E+000
 8.2952192074417671E+003, 5.2120399444032002E+004, 0.0000000000000000E+000,-4.2037799272547034E+002, 0.0000000000000000E+000
 8.3561063428152538E+003, 5.2502964598406950E+004, 0.0000000000000000E+000,-4.2060388498654567E+002, 0.0000000000000000E+000
 8.4174403914240957E+003, 5.2888337791455866E+004, 0.0000000000000000E+000,-4.2082825249439429E+002, 0.0000000000000000E+000
 8.4792246336236385E+003, 5.3276539634259258E+004, 0.0000000000000000E+000,-4.2105110623268956E+002, 0.0000000000000000E+000
 8.5414623738471255E+003, 5.3667590889183528E+004, 0.0000000000000000E+000,-4.2127245712572153E+002, 0.0000000000000000E+000
 8.6041569407824281E+003, 5.4061512470991409E+004, 0.0000000000000000E+000,-4.2149231603853013E+002, 0.0000000000000000E+000
 8.6673116875500800E+003, 5.4458325447960568E+004, 0.0000000000000000E+000,-4.2171069377704367E+002, 0.0000000000000000E+000
 8.7309299918826073E+003, 5.4858051043010382E+004, 0.0000000000000000E+000,-4.2192760108822370E+002, 0.0000000000000000E+000
 8.7950152563051888E+003, 5.5260710634837065E+004, 0.0000000000000000E+000,-4.2214304866021553E+002, 0.0000000000000000E+000
 8.8595709083176298E+003, 5.5666325759057036E+004, 0.0000000000000000E+000,-4.2235704712250396E+002, 0.0000000000000000E+000
 8.9246004005776776E+003, 5.6074918109358710E+004, 0.0000000000000000E+000,-4.2256960704607502E+002, 0.0000000000000000E+000
 8.9901072110856821E+003, 5.6486509538662802E+004, 0.0000000000000000E+000,-4.2278073894358215E+002, 0.0000000000000000E+000
 9.0560948433706089E+003, 5.6901122060291025E+004, 0.0000000000000000E+000,-4.2299045326951790E+002, 0.0000000000000000E+000
 9.1225668266774228E+003, 5.7318777849143487E+004, 0.0000000000000000E+000,-4.2319876042039067E+002, 0.0000000000000000E+000
 9.1895267161558440E+003, 5.7739499242884674E+004, 0.0000000000000000E+000,-4.2340567073490570E+002, 0.0000000000000000E+000
 9.2569780930504876E+003, 5.8163308743138128E+004, 0.0000000000000000E+000,-4.2361119449415111E+002, 0.0000000000000000E+000
 9.3249245648924025E+003, 5.8590229016689940E+004, 0.0000000000000000E+000,-4.2381534192178822E+002, 0.0000000000000000E+000
 9.3933697656920140E+003, 5.9020282896701014E+004, 0.0000000000000000E+000,-4.2401812318424635E+002, 0.0000000000000000E+000
 9.4623173561334825E+003, 5.9453493383928282E+004, 0.0000000000000000E+000,-4.2421954839092155E+002, 0.0000000000000000E+000
 9.5317710237704905E+003, 5.9889883647954870E+004, 0.0000000000000000E+000,-4.2441962759437956E+002, 0.0000000000000000E+000
 9.6017344832234648E+003, 6.0329477028429254E+004, 0.0000000000000000E+000,-4.2461837079056289E+002, 0.0000000000000000E+000
 9.6722114763782483E+003, 6.0772297036313583E+004, 0.0000000000000000E+000,-4.2481578791900125E+002, 0.0000000000000000E+000
 9.7432057725862269E+003, 6.1218367355141112E+004, 0.0000000000000000E+000,-4.2501188886302623E+002, 0.0000000000000000E+000
 9.8147211688659281E+003, 6.1667711842282857E+004, 0.0000000000000000E+000,-4.2520668344998876E+002, 0.0000000000000000E+000
 9.8867614901061006E+003, 6.2120354530223602E+004, 0.0000000000000000E+000,-4.2540018145148093E+002, 0.0000000000000000E+000
 9.9593305892702811E+003, 6.2576319627847239E+004, 0.0000000000000000E+000,-4.2559239258356047E+002, 0.0000000000000000E+000
 1.0032432347602864E+004, 6.3035631521731520E+004, 0.0000000000000000E+000,-4.2578332650697860E+002, 0.0000000000000000E+000
 1.0106070674836681E+004, 6.3498314777452317E+004, 0.0000000000000000E+000,-4.2597299282741102E+002, 0.0000000000000000E+000
 1.0180249509402111E+004, 6.3964394140897530E+004, 0.0000000000000000E+000,-4.2616140109569193E+002, 0.0000000000000000E+000
 1.0254972818637720E+004, 6.4433894539590547E+004, 0.0000000000000000E+000,-4.2634856080805099E+002, 0.0000000000000000E+000
 1.0330244599002446E+004, 6.4906841084023450E+004, 0.0000000000000000E+000,-4.2653448140635265E+002, 0.0000000000000000E+000
 1.0406068876289346E+004, 6.5383259069000007E+004, 0.0000000000000000E+000,-4.2671917227833865E+002, 0.0000000000000000E+000
 1.0482449705840907E+004, 6.5863173974988560E+004, 0.0000000000000000E+000,-4.2690264275787285E+002, 0.0000000000000000E+000
 1.0559391172765942E+004, 6.6346611469484778E+004, 0.0000000000000000E+000,-4.2708490212518848E+002, 0.0000000000000000E+000
 1.0636897392158071E+004, 6.6833597408384448E+004, 0.0000000000000000E+000,-4.2726595960713809E+002, 0.0000000000000000E+000
 1.0714972509315818E+004, 6.7324157837366321E+004, 0.0000000000000000E+000,-4.2744582437744521E+002, 0.0000000000000000E+000
 1.0793620699964307E+004, 6.7818318993285182E+004, 0.0000000000000000E+000,-4.2762450555695887E+002, 0.0000000000000000E+000
 1.0872846170478602E+004, 6.8316107305574988E+004, 0.0000000000000000E+000,-4.2780201221390973E+002, 0.0000000000000000E+000
 1.0952653158108671E+004, 6.8817549397662500E+004, 0.0000000000000000E+000,-4.2797835336416847E+002, 0.0000000000000000E+000
 1.1033045931206016E+004, 6.9322672088391148E+004, 0.0000000000000000E+000,-4.2815353797150601E+002, 0.0000000000000000E+000
 1.1114028789451953E+004, 6.9831502393455434E+004, 0.0000000000000000E+000,-4.2832757494785596E+002, 0.0000000000000000E+000
 1.1195606064087578E+004, 7.0344067526845756E+004, 0.0000000000000000E+000,-4.2850047315357790E+002, 0.0000000000000000E+000
 1.1277782118145413E+004, 7.0860394902303931E+004, 0.0000000000000000E+000,-4.2867224139772338E+002, 0.0000000000000000E+000
 1.1360561346682758E+004, 7.1380512134789446E+004, 0.0000000000000000E+000,-4.2884288843830331E+002, 0.0000000000000000E+000
 1.1443948177016757E+004, 7.1904447041956300E+004, 0.0000000000000000E+000,-4.2901242298255630E+002, 0.0000000000000000E+000
 1.1527947068961177E+004, 7.2432227645640844E+004, 0.0000000000000000E+000,-4.2918085368721904E+002, 0.0000000000000000E+000
 1.1612562515064945E+004, 7.2963882173360485E+004, 0.0000000000000000E+000,-4.2934818915879811E+002, 0.0000000000000000E+000
 1.1697799040852415E+004, 7.3499439059823344E+004, 0.0000000000000000E+000,-4.2951443795384262E+002, 0.0000000000000000E+000
 1.1783661205065417E+004, 7.4038926948449123E+004, 0.0000000000000000E+000,-4.2967960857921889E+002, 0.0000000000000000E+000
 1.1870153599907069E+004, 7.4582374692900965E+004, 0.0000000000000000E+000,-4.2984370949238524E+002, 0.0000000000000000E+000
 1.1957280851287387E+004, 7.5129811358628722E+004, 0.0000000000000000E+000,-4.3000674910166924E+002, 0.0000000000000000E+000
 1.2045047619070689E+004, 7.5681266224423409E+004, 0.0000000000000000E+000,-4.3016873576654461E+002, 0.0000000000000000E+000
 1.2133458597324827E+004, 7.6236768783983178E+004, 0.0000000000000000E+000,-4.3032967779791056E+002, 0.0000000000000000E+000
 1.2222518514572239E+004, 7.6796348747490760E+004, 0.0000000000000000E+000,-4.3048958345837093E+002, 0.0000000000000000E+000
 1.2312232134042846E+004, 7.7360036043202374E+004, 0.0000000000000000E+000,-4.3064846096251460E+002, 0.0000000000000000E+000
 1.2402604253928806E+004, 7.7927860819048510E+004, 0.0000000000000000E+000,-4.3080631847719724E+002, 0.0000000000000000E+000
 1.2493639707641141E+004, 7.8499853444246284E+004, 0.0000000000000000E+000,-4.3096316412182296E+002, 0.0000000000000000E+000
 1.2585343364068240E+004, 7.9076044510923675E+004, 0.0000000000000000E+000,-4.3111900596862722E+002, 0.0000000000000000E+000
 1.2677720127836265E+004, 7.9656464835755716E+004, 0.0000000000000000E+000,-4.3127385204296047E+002, 0.0000000000000000E+000
 1.2770774939571467E+004, 8.0241145461612716E+004, 0.0000000000000000E+000,-4.3142771032357206E+002, 0.0000000000000000E+000
 1.2864512776164434E+004, 8.0830117659220443E+004, 0.0000000000000000E+000,-4.3158058874289509E+002, 0.0000000000000000E+000
 1.2958938651036260E+004, 8.1423412928832680E+004, 0.0000000000000000E+000,-4.3173249518733144E+002, 0.0000000000000000E+000
 1.3054057614406691E+004, 8.2021063001915914E+004, 0.0000000000000000E+000,-4.3188343749753767E+002, 0.0000000000000000E+000
 1.3149874753564221E+004, 8.2623099842846495E+004, 0.0000000000000000E+000,-4.3203342346871079E+002, 0.0000000000000000E+000
 1.3246395193138183E+004, 8.3229555650620125E+004, 0.0000000000000000E+000,-4.3218246085087515E+002, 0.0000000000000000E+000
 1.3343624095372828E+004, 8.3840462860574058E+004, 0.0000000000000000E+000,-4.3233055734916900E+002, 0.0000000000000000E+000
 1.3441566660403420E+004, 8.4455854146121739E+004, 0.0000000000000000E+000,-4.3247772062413156E+002, 0.0000000000000000E+000
 1.3540228126534357E+004, 8.5075762420500454E+004, 0.0000000000000000E+000,-4.3262395829199090E+002, 0.0000000000000000E+000
 1.3639613770519338E+004, 8.5700220838531459E+004, 0.0000000000000000E+000,-4.3276927792495115E+002, 0.0000000000000000E+000
 1.3739728907843575E+004, 8.6329262798393378E+004, 0.0000000000000000E+000,-4.3291368705148022E+002, 0.0000000000000000E+000
 1.3840578893008087E+004, 8.6962921943408321E+004, 0.0000000000000000E+000,-4.3305719315659826E+002, 0.0000000000000000E+000
 1.3942169119816077E+004, 8.7601232163841312E+004, 0.0000000000000000E+000,-4.3319980368216505E+002, 0.0000000000000000E+000
 1.4044505021661409E+004, 8.8244227598712881E+004, 0.0000000000000000E+000,-4.3334152602716881E+002, 0.0000000000000000E+000
 1.4147592071819210E+004, 8.8891942637624859E+004, 0.0000000000000000E+000,-4.3348236754801394E+002, 0.0000000000000000E+000
 1.4251435783738592E+004, 8.9544411922599713E+004, 0.0000000000000000E+000,-4.3362233555880937E+002, 0.0000000000000000E+000
 1.4356041711337539E+004, 9.0201670349933309E+004, 0.0000000000000000E+000,-4.3376143733165668E+002, 0.0000000000000000E+000
 1.4461415449299937E+004, 9.0863753072061241E+004, 0.0000000000000000E+000,-4.3389968009693814E+002, 0.0000000000000000E+000
 1.4567562633374811E+004, 9.1530695499438982E+004, 0.0000000000000000E+000,-4.3403707104360478E+002, 0.0000000000000000E+000
 1.4674488940677735E+004, 9.2202533302435681E+004, 0.0000000000000000E+000,-4.3417361731946448E+002, 0.0000000000000000E+000
 1.4782200089994465E+004, 9.2879302413241981E+004, 0.0000000000000000E+000,-4.3430932603146937E+002, 0.0000000000000000E+000
 1.4890701842086804E+004, 9.3561039027791805E+004, 0.0000000000000000E+000,-4.3444420424600355E+002, 0.0000000000000000E+000
 1.5000000000000000E+004, 9.4247779607693796E+004, 0.0000000000000000E+000,-4.3457825898916980E+002, 0.0000000000000000E+000
