
Label=phase_vs_2_pi_freq
LabelX=2*PI*F
LabelY=ph(v(V_out))
Data Point Count=1001
F,2*PI*F,2*PI*F,ph(v(V_out)),ph(v(V_out))
 2.8764247519634928E+003, 1.8073109738744704E+004, 0.0000000000000000E+000,-6.3956102705360956E+002, 0.0000000000000000E+000
 2.8917054083171106E+003, 1.8169120934229817E+004, 0.0000000000000000E+000,-6.4103449942689065E+002, 0.0000000000000000E+000
 2.9070672412975246E+003, 1.8265642177503698E+004, 0.0000000000000000E+000,-6.4249702801873514E+002, 0.0000000000000000E+000
 2.9225106821456829E+003, 1.8362676178133144E+004, 0.0000000000000000E+000,-6.4394876777010097E+002, 0.0000000000000000E+000
 2.9380361643934493E+003, 1.8460225660079188E+004, 0.0000000000000000E+000,-6.4538986947266062E+002, 0.0000000000000000E+000
 2.9536441238757725E+003, 1.8558293361773576E+004, 0.0000000000000000E+000,-6.4682047993861886E+002, 0.0000000000000000E+000
 2.9693349987429210E+003, 1.8656882036195635E+004, 0.0000000000000000E+000,-6.4824074216140150E+002, 0.0000000000000000E+000
 2.9851092294727837E+003, 1.8755994450949569E+004, 0.0000000000000000E+000,-6.4965079546777815E+002, 0.0000000000000000E+000
 3.0009672588832345E+003, 1.8855633388342136E+004, 0.0000000000000000E+000,-6.5105077566194268E+002, 0.0000000000000000E+000
 3.0169095321445634E+003, 1.8955801645460760E+004, 0.0000000000000000E+000,-6.5244081516202073E+002, 0.0000000000000000E+000
 3.0329364967919737E+003, 1.9056502034252055E+004, 0.0000000000000000E+000,-6.5382104312948786E+002, 0.0000000000000000E+000
 3.0490486027381444E+003, 1.9157737381600757E+004, 0.0000000000000000E+000,-6.5519158559189361E+002, 0.0000000000000000E+000
 3.0652463022858610E+003, 1.9259510529409079E+004, 0.0000000000000000E+000,-6.5655256555932203E+002, 0.0000000000000000E+000
 3.0815300501407128E+003, 1.9361824334676501E+004, 0.0000000000000000E+000,-6.5790410313495124E+002, 0.0000000000000000E+000
 3.0979003034238567E+003, 1.9464681669579957E+004, 0.0000000000000000E+000,-6.5924631562008278E+002, 0.0000000000000000E+000
 3.1143575216848503E+003, 1.9568085421554482E+004, 0.0000000000000000E+000,-6.6057931761393900E+002, 0.0000000000000000E+000
 3.1309021669145527E+003, 1.9672038493374246E+004, 0.0000000000000000E+000,-6.6190322110858699E+002, 0.0000000000000000E+000
 3.1475347035580926E+003, 1.9776543803234061E+004, 0.0000000000000000E+000,-6.6321813557923258E+002, 0.0000000000000000E+000
 3.1642555985279073E+003, 1.9881604284831294E+004, 0.0000000000000000E+000,-6.6452416807020211E+002, 0.0000000000000000E+000
 3.1810653212168495E+003, 1.9987222887448221E+004, 0.0000000000000000E+000,-6.6582142327682311E+002, 0.0000000000000000E+000
 3.1979643435113644E+003, 2.0093402576034816E+004, 0.0000000000000000E+000,-6.6711000362348534E+002, 0.0000000000000000E+000
 3.2149531398047361E+003, 2.0200146331291995E+004, 0.0000000000000000E+000,-6.6839000933806938E+002, 0.0000000000000000E+000
 3.2320321870104053E+003, 2.0307457149755282E+004, 0.0000000000000000E+000,-6.6966153852298339E+002, 0.0000000000000000E+000
 3.2492019645753580E+003, 2.0415338043878935E+004, 0.0000000000000000E+000,-6.7092468722298486E+002, 0.0000000000000000E+000
 3.2664629544935833E+003, 2.0523792042120505E+004, 0.0000000000000000E+000,-6.7217954948997055E+002, 0.0000000000000000E+000
 3.2838156413196048E+003, 2.0632822189025850E+004, 0.0000000000000000E+000,-6.7342621744493101E+002, 0.0000000000000000E+000
 3.3012605121820829E+003, 2.0742431545314619E+004, 0.0000000000000000E+000,-6.7466478133719465E+002, 0.0000000000000000E+000
 3.3187980567974905E+003, 2.0852623187966154E+004, 0.0000000000000000E+000,-6.7589532960113945E+002, 0.0000000000000000E+000
 3.3364287674838588E+003, 2.0963400210305877E+004, 0.0000000000000000E+000,-6.7711794891050317E+002, 0.0000000000000000E+000
 3.3541531391745984E+003, 2.1074765722092121E+004, 0.0000000000000000E+000,-6.7833272423042854E+002, 0.0000000000000000E+000
 3.3719716694323943E+003, 2.1186722849603440E+004, 0.0000000000000000E+000,-6.7953973886736219E+002, 0.0000000000000000E+000
 3.3898848584631723E+003, 2.1299274735726354E+004, 0.0000000000000000E+000,-6.8073907451693026E+002, 0.0000000000000000E+000
 3.4078932091301413E+003, 2.1412424540043594E+004, 0.0000000000000000E+000,-6.8193081130988548E+002, 0.0000000000000000E+000
 3.4259972269679092E+003, 2.1526175438922772E+004, 0.0000000000000000E+000,-6.8311502785625339E+002, 0.0000000000000000E+000
 3.4441974201966764E+003, 2.1640530625605592E+004, 0.0000000000000000E+000,-6.8429180128774351E+002, 0.0000000000000000E+000
 3.4624942997364997E+003, 2.1755493310297446E+004, 0.0000000000000000E+000,-6.8546120729854215E+002, 0.0000000000000000E+000
 3.4808883792216370E+003, 2.1871066720257553E+004, 0.0000000000000000E+000,-6.8662332018454731E+002, 0.0000000000000000E+000
 3.4993801750149664E+003, 2.1987254099889567E+004, 0.0000000000000000E+000,-6.8777821288114319E+002, 0.0000000000000000E+000
 3.5179702062224801E+003, 2.2104058710832625E+004, 0.0000000000000000E+000,-6.8892595699957747E+002, 0.0000000000000000E+000
 3.5366589947078578E+003, 2.2221483832052938E+004, 0.0000000000000000E+000,-6.9006662286201856E+002, 0.0000000000000000E+000
 3.5554470651071169E+003, 2.2339532759935821E+004, 0.0000000000000000E+000,-6.9120027953534793E+002, 0.0000000000000000E+000
 3.5743349448433396E+003, 2.2458208808378229E+004, 0.0000000000000000E+000,-6.9232699486376077E+002, 0.0000000000000000E+000
 3.5933231641414786E+003, 2.2577515308881801E+004, 0.0000000000000000E+000,-6.9344683550023092E+002, 0.0000000000000000E+000
 3.6124122560432425E+003, 2.2697455610646364E+004, 0.0000000000000000E+000,-6.9455986693687385E+002, 0.0000000000000000E+000
 3.6316027564220594E+003, 2.2818033080663969E+004, 0.0000000000000000E+000,-6.9566615353429449E+002, 0.0000000000000000E+000
 3.6508952039981191E+003, 2.2939251103813400E+004, 0.0000000000000000E+000,-6.9676575854994769E+002, 0.0000000000000000E+000
 3.6702901403534970E+003, 2.3061113082955195E+004, 0.0000000000000000E+000,-6.9785874416553577E+002, 0.0000000000000000E+000
 3.6897881099473580E+003, 2.3183622439027175E+004, 0.0000000000000000E+000,-6.9894517151354455E+002, 0.0000000000000000E+000
 3.7093896601312390E+003, 2.3306782611140479E+004, 0.0000000000000000E+000,-7.0002510070288270E+002, 0.0000000000000000E+000
 3.7290953411644159E+003, 2.3430597056676106E+004, 0.0000000000000000E+000,-7.0109859084373761E+002, 0.0000000000000000E+000
 3.7489057062293500E+003, 2.3555069251381963E+004, 0.0000000000000000E+000,-7.0216570007161590E+002, 0.0000000000000000E+000
 3.7688213114472173E+003, 2.3680202689470454E+004, 0.0000000000000000E+000,-7.0322648557065850E+002, 0.0000000000000000E+000
 3.7888427158935197E+003, 2.3806000883716562E+004, 0.0000000000000000E+000,-7.0428100359621794E+002, 0.0000000000000000E+000
 3.8089704816137792E+003, 2.3932467365556451E+004, 0.0000000000000000E+000,-7.0532930949676518E+002, 0.0000000000000000E+000
 3.8292051736393164E+003, 2.4059605685186609E+004, 0.0000000000000000E+000,-7.0637145773511918E+002, 0.0000000000000000E+000
 3.8495473600031123E+003, 2.4187419411663519E+004, 0.0000000000000000E+000,-7.0740750190905726E+002, 0.0000000000000000E+000
 3.8699976117557540E+003, 2.4315912133003843E+004, 0.0000000000000000E+000,-7.0843749477130814E+002, 0.0000000000000000E+000
 3.8905565029814652E+003, 2.4445087456285135E+004, 0.0000000000000000E+000,-7.0946148824897602E+002, 0.0000000000000000E+000
 3.9112246108142222E+003, 2.4574949007747116E+004, 0.0000000000000000E+000,-7.1047953346238273E+002, 0.0000000000000000E+000
 3.9320025154539549E+003, 2.4705500432893463E+004, 0.0000000000000000E+000,-7.1149168074339036E+002, 0.0000000000000000E+000
 3.9528908001828349E+003, 2.4836745396594146E+004, 0.0000000000000000E+000,-7.1249797965319704E+002, 0.0000000000000000E+000
 3.9738900513816498E+003, 2.4968687583188312E+004, 0.0000000000000000E+000,-7.1349847899963481E+002, 0.0000000000000000E+000
 3.9950008585462633E+003, 2.5101330696587713E+004, 0.0000000000000000E+000,-7.1449322685399204E+002, 0.0000000000000000E+000
 4.0162238143041645E+003, 2.5234678460380681E+004, 0.0000000000000000E+000,-7.1548227056736300E+002, 0.0000000000000000E+000
 4.0375595144311033E+003, 2.5368734617936654E+004, 0.0000000000000000E+000,-7.1646565678656464E+002, 0.0000000000000000E+000
 4.0590085578678163E+003, 2.5503502932511266E+004, 0.0000000000000000E+000,-7.1744343146961251E+002, 0.0000000000000000E+000
 4.0805715467368395E+003, 2.5638987187351988E+004, 0.0000000000000000E+000,-7.1841563990078919E+002, 0.0000000000000000E+000
 4.1022490863594112E+003, 2.5775191185804335E+004, 0.0000000000000000E+000,-7.1938232670530795E+002, 0.0000000000000000E+000
 4.1240417852724668E+003, 2.5912118751418635E+004, 0.0000000000000000E+000,-7.2034353586359691E+002, 0.0000000000000000E+000
 4.1459502552457179E+003, 2.6049773728057349E+004, 0.0000000000000000E+000,-7.2129931072519537E+002, 0.0000000000000000E+000
 4.1679751112988297E+003, 2.6188159980003009E+004, 0.0000000000000000E+000,-7.2224969402230556E+002, 0.0000000000000000E+000
 4.1901169717186840E+003, 2.6327281392066656E+004, 0.0000000000000000E+000,-7.2319472788298833E+002, 0.0000000000000000E+000
 4.2123764580767356E+003, 2.6467141869696930E+004, 0.0000000000000000E+000,-7.2413445384401962E+002, 0.0000000000000000E+000
 4.2347541952464635E+003, 2.6607745339089692E+004, 0.0000000000000000E+000,-7.2506891286341840E+002, 0.0000000000000000E+000
 4.2572508114209104E+003, 2.6749095747298237E+004, 0.0000000000000000E+000,-7.2599814533266965E+002, 0.0000000000000000E+000
 4.2798669381303180E+003, 2.6891197062344098E+004, 0.0000000000000000E+000,-7.2692219108862651E+002, 0.0000000000000000E+000
 4.3026032102598556E+003, 2.7034053273328445E+004, 0.0000000000000000E+000,-7.2784108942512728E+002, 0.0000000000000000E+000
 4.3254602660674418E+003, 2.7177668390544055E+004, 0.0000000000000000E+000,-7.2875487910431650E+002, 0.0000000000000000E+000
 4.3484387472016642E+003, 2.7322046445587905E+004, 0.0000000000000000E+000,-7.2966359836769391E+002, 0.0000000000000000E+000
 4.3715392987197902E+003, 2.7467191491474339E+004, 0.0000000000000000E+000,-7.3056728494688343E+002, 0.0000000000000000E+000
 4.3947625691058738E+003, 2.7613107602748838E+004, 0.0000000000000000E+000,-7.3146597607415595E+002, 0.0000000000000000E+000
 4.4181092102889634E+003, 2.7759798875602421E+004, 0.0000000000000000E+000,-7.3235970849268119E+002, 0.0000000000000000E+000
 4.4415798776614001E+003, 2.7907269427986612E+004, 0.0000000000000000E+000,-7.3324851846653894E+002, 0.0000000000000000E+000
 4.4651752300972175E+003, 2.8055523399729067E+004, 0.0000000000000000E+000,-7.3413244179049104E+002, 0.0000000000000000E+000
 4.4888959299706366E+003, 2.8204564952649747E+004, 0.0000000000000000E+000,-7.3501151379952012E+002, 0.0000000000000000E+000
 4.5127426431746626E+003, 2.8354398270677812E+004, 0.0000000000000000E+000,-7.3588576937814082E+002, 0.0000000000000000E+000
 4.5367160391397738E+003, 2.8505027559968996E+004, 0.0000000000000000E+000,-7.3675524296949141E+002, 0.0000000000000000E+000
 4.5608167908527184E+003, 2.8656457049023753E+004, 0.0000000000000000E+000,-7.3761996858420559E+002, 0.0000000000000000E+000
 4.5850455748754039E+003, 2.8808690988805916E+004, 0.0000000000000000E+000,-7.3847997980908826E+002, 0.0000000000000000E+000
 4.6094030713638904E+003, 2.8961733652862054E+004, 0.0000000000000000E+000,-7.3933530981557897E+002, 0.0000000000000000E+000
 4.6338899640874843E+003, 2.9115589337441423E+004, 0.0000000000000000E+000,-7.4018599136802186E+002, 0.0000000000000000E+000
 4.6585069404479345E+003, 2.9270262361616591E+004, 0.0000000000000000E+000,-7.4103205683173780E+002, 0.0000000000000000E+000
 4.6832546914987261E+003, 2.9425757067404662E+004, 0.0000000000000000E+000,-7.4187353818092470E+002, 0.0000000000000000E+000
 4.7081339119644826E+003, 2.9582077819889186E+004, 0.0000000000000000E+000,-7.4271046700635964E+002, 0.0000000000000000E+000
 4.7331453002604685E+003, 2.9739229007342688E+004, 0.0000000000000000E+000,-7.4354287452293386E+002, 0.0000000000000000E+000
 4.7582895585121923E+003, 2.9897215041349846E+004, 0.0000000000000000E+000,-7.4437079157700964E+002, 0.0000000000000000E+000
 4.7835673925751198E+003, 3.0056040356931357E+004, 0.0000000000000000E+000,-7.4519424865361839E+002, 0.0000000000000000E+000
 4.8089795120544886E+003, 3.0215709412668421E+004, 0.0000000000000000E+000,-7.4601327588348170E+002, 0.0000000000000000E+000
 4.8345266303252274E+003, 3.0376226690827905E+004, 0.0000000000000000E+000,-7.4682790304988703E+002, 0.0000000000000000E+000
 4.8602094645519819E+003, 3.0537596697488178E+004, 0.0000000000000000E+000,-7.4763815959539875E+002, 0.0000000000000000E+000
 4.8860287357092484E+003, 3.0699823962665600E+004, 0.0000000000000000E+000,-7.4844407462841968E+002, 0.0000000000000000E+000
 4.9119851686016118E+003, 3.0862913040441690E+004, 0.0000000000000000E+000,-7.4924567692960557E+002, 0.0000000000000000E+000
 4.9380794918840938E+003, 3.1026868509090975E+004, 0.0000000000000000E+000,-7.5004299495813837E+002, 0.0000000000000000E+000
 4.9643124380826066E+003, 3.1191694971209505E+004, 0.0000000000000000E+000,-7.5083605685785301E+002, 0.0000000000000000E+000
 4.9906847436145163E+003, 3.1357397053844048E+004, 0.0000000000000000E+000,-7.5162489046323515E+002, 0.0000000000000000E+000
 5.0171971488093186E+003, 3.1523979408622024E+004, 0.0000000000000000E+000,-7.5240952330527625E+002, 0.0000000000000000E+000
 5.0438503979294192E+003, 3.1691446711882036E+004, 0.0000000000000000E+000,-7.5318998261720890E+002, 0.0000000000000000E+000
 5.0706452391910252E+003, 3.1859803664805168E+004, 0.0000000000000000E+000,-7.5396629534009844E+002, 0.0000000000000000E+000
 5.0975824247851533E+003, 3.2029054993546964E+004, 0.0000000000000000E+000,-7.5473848812833796E+002, 0.0000000000000000E+000
 5.1246627108987432E+003, 3.2199205449370093E+004, 0.0000000000000000E+000,-7.5550658735498450E+002, 0.0000000000000000E+000
 5.1518868577358844E+003, 3.2370259808777715E+004, 0.0000000000000000E+000,-7.5627061911701583E+002, 0.0000000000000000E+000
 5.1792556295391596E+003, 3.2542222873647606E+004, 0.0000000000000000E+000,-7.5703060924044348E+002, 0.0000000000000000E+000
 5.2067697946110957E+003, 3.2715099471366910E+004, 0.0000000000000000E+000,-7.5778658328532731E+002, 0.0000000000000000E+000
 5.2344301253357353E+003, 3.2888894454967689E+004, 0.0000000000000000E+000,-7.5853856655067455E+002, 0.0000000000000000E+000
 5.2622373982003146E+003, 3.3063612703263148E+004, 0.0000000000000000E+000,-7.5928658407923228E+002, 0.0000000000000000E+000
 5.2901923938170657E+003, 3.3239259120984592E+004, 0.0000000000000000E+000,-7.6003066066217696E+002, 0.0000000000000000E+000
 5.3182958969451274E+003, 3.3415838638919100E+004, 0.0000000000000000E+000,-7.6077082084369931E+002, 0.0000000000000000E+000
 5.3465486965125765E+003, 3.3593356214047992E+004, 0.0000000000000000E+000,-7.6150708892549267E+002, 0.0000000000000000E+000
 5.3749515856385733E+003, 3.3771816829685900E+004, 0.0000000000000000E+000,-7.6223948897113610E+002, 0.0000000000000000E+000
 5.4035053616556270E+003, 3.3951225495620754E+004, 0.0000000000000000E+000,-7.6296804481039078E+002, 0.0000000000000000E+000
 5.4322108261319800E+003, 3.4131587248254342E+004, 0.0000000000000000E+000,-7.6369278004339424E+002, 0.0000000000000000E+000
 5.4610687848941070E+003, 3.4312907150743733E+004, 0.0000000000000000E+000,-7.6441371804477433E+002, 0.0000000000000000E+000
 5.4900800480493390E+003, 3.4495190293143402E+004, 0.0000000000000000E+000,-7.6513088196766626E+002, 0.0000000000000000E+000
 5.5192454300086019E+003, 3.4678441792548125E+004, 0.0000000000000000E+000,-7.6584429474764306E+002, 0.0000000000000000E+000
 5.5485657495092828E+003, 3.4862666793236611E+004, 0.0000000000000000E+000,-7.6655397910656200E+002, 0.0000000000000000E+000
 5.5780418296382095E+003, 3.5047870466815933E+004, 0.0000000000000000E+000,-7.6725995755633028E+002, 0.0000000000000000E+000
 5.6076744978547595E+003, 3.5234058012366688E+004, 0.0000000000000000E+000,-7.6796225240258912E+002, 0.0000000000000000E+000
 5.6374645860140872E+003, 3.5421234656588960E+004, 0.0000000000000000E+000,-7.6866088574831383E+002, 0.0000000000000000E+000
 5.6674129303904756E+003, 3.5609405653949041E+004, 0.0000000000000000E+000,-7.6935587949734293E+002, 0.0000000000000000E+000
 5.6975203717008144E+003, 3.5798576286826930E+004, 0.0000000000000000E+000,-7.7004725535782791E+002, 0.0000000000000000E+000
 5.7277877551281981E+003, 3.5988751865664643E+004, 0.0000000000000000E+000,-7.7073503484560274E+002, 0.0000000000000000E+000
 5.7582159303456547E+003, 3.6179937729115249E+004, 0.0000000000000000E+000,-7.7141923928750589E+002, 0.0000000000000000E+000
 5.7888057515399951E+003, 3.6372139244192782E+004, 0.0000000000000000E+000,-7.7209988982458958E+002, 0.0000000000000000E+000
 5.8195580774357950E+003, 3.6565361806422865E+004, 0.0000000000000000E+000,-7.7277700741530327E+002, 0.0000000000000000E+000
 5.8504737713195000E+003, 3.6759610839994224E+004, 0.0000000000000000E+000,-7.7345061283858354E+002, 0.0000000000000000E+000
 5.8815537010636590E+003, 3.6954891797910896E+004, 0.0000000000000000E+000,-7.7412072669688052E+002, 0.0000000000000000E+000
 5.9127987391512888E+003, 3.7151210162145362E+004, 0.0000000000000000E+000,-7.7478736941913337E+002, 0.0000000000000000E+000
 5.9442097627003659E+003, 3.7348571443792396E+004, 0.0000000000000000E+000,-7.7545056126366410E+002, 0.0000000000000000E+000
 5.9757876534884490E+003, 3.7546981183223797E+004, 0.0000000000000000E+000,-7.7611032232102843E+002, 0.0000000000000000E+000
 6.0075332979774330E+003, 3.7746444950243931E+004, 0.0000000000000000E+000,-7.7676667251678771E+002, 0.0000000000000000E+000
 6.0394475873384336E+003, 3.7946968344246045E+004, 0.0000000000000000E+000,-7.7741963161424121E+002, 0.0000000000000000E+000
 6.0715314174768046E+003, 3.8148556994369508E+004, 0.0000000000000000E+000,-7.7806921921708204E+002, 0.0000000000000000E+000
 6.1037856890572884E+003, 3.8351216559657783E+004, 0.0000000000000000E+000,-7.7871545477201323E+002, 0.0000000000000000E+000
 6.1362113075292982E+003, 3.8554952729217322E+004, 0.0000000000000000E+000,-7.7935835757129882E+002, 0.0000000000000000E+000
 6.1688091831523379E+003, 3.8759771222377276E+004, 0.0000000000000000E+000,-7.7999794675526152E+002, 0.0000000000000000E+000
 6.2015802310215531E+003, 3.8965677788850007E+004, 0.0000000000000000E+000,-7.8063424131473698E+002, 0.0000000000000000E+000
 6.2345253710934221E+003, 3.9172678208892547E+004, 0.0000000000000000E+000,-7.8126726009346328E+002, 0.0000000000000000E+000
 6.2676455282115803E+003, 3.9380778293468837E+004, 0.0000000000000000E+000,-7.8189702179043206E+002, 0.0000000000000000E+000
 6.3009416321327808E+003, 3.9589983884412846E+004, 0.0000000000000000E+000,-7.8252354496218402E+002, 0.0000000000000000E+000
 6.3344146175529968E+003, 3.9800300854592584E+004, 0.0000000000000000E+000,-7.8314684802505690E+002, 0.0000000000000000E+000
 6.3680654241336615E+003, 4.0011735108074965E+004, 0.0000000000000000E+000,-7.8376694925739321E+002, 0.0000000000000000E+000
 6.4018949965280435E+003, 4.0224292580291512E+004, 0.0000000000000000E+000,-7.8438386680169117E+002, 0.0000000000000000E+000
 6.4359042844077676E+003, 4.0437979238205036E+004, 0.0000000000000000E+000,-7.8499761866672088E+002, 0.0000000000000000E+000
 6.4700942424894729E+003, 4.0652801080477089E+004, 0.0000000000000000E+000,-7.8560822272959240E+002, 0.0000000000000000E+000
 6.5044658305616149E+003, 4.0868764137636404E+004, 0.0000000000000000E+000,-7.8621569673778083E+002, 0.0000000000000000E+000
 6.5390200135114083E+003, 4.1085874472248142E+004, 0.0000000000000000E+000,-7.8682005831111007E+002, 0.0000000000000000E+000
 6.5737577613519134E+003, 4.1304138179084111E+004, 0.0000000000000000E+000,-7.8742132494369991E+002, 0.0000000000000000E+000
 6.6086800492492675E+003, 4.1523561385293862E+004, 0.0000000000000000E+000,-7.8801951400586620E+002, 0.0000000000000000E+000
 6.6437878575500590E+003, 4.1744150250576669E+004, 0.0000000000000000E+000,-7.8861464274598393E+002, 0.0000000000000000E+000
 6.6790821718088482E+003, 4.1965910967354474E+004, 0.0000000000000000E+000,-7.8920672829232308E+002, 0.0000000000000000E+000
 6.7145639828158346E+003, 4.2188849760945697E+004, 0.0000000000000000E+000,-7.8979578765483029E+002, 0.0000000000000000E+000
 6.7502342866246681E+003, 4.2412972889739991E+004, 0.0000000000000000E+000,-7.9038183772688228E+002, 0.0000000000000000E+000
 6.7860940845804143E+003, 4.2638286645373963E+004, 0.0000000000000000E+000,-7.9096489528701147E+002, 0.0000000000000000E+000
 6.8221443833476624E+003, 4.2864797352907772E+004, 0.0000000000000000E+000,-7.9154497700058118E+002, 0.0000000000000000E+000
 6.8583861949387838E+003, 4.3092511371002678E+004, 0.0000000000000000E+000,-7.9212209942144136E+002, 0.0000000000000000E+000
 6.8948205367423425E+003, 4.3321435092099557E+004, 0.0000000000000000E+000,-7.9269627899354293E+002, 0.0000000000000000E+000
 6.9314484315516565E+003, 4.3551574942598359E+004, 0.0000000000000000E+000,-7.9326753205252271E+002, 0.0000000000000000E+000
 6.9682709075935072E+003, 4.3782937383038487E+004, 0.0000000000000000E+000,-7.9383587482725670E+002, 0.0000000000000000E+000
 7.0052889985570073E+003, 4.4015528908280183E+004, 0.0000000000000000E+000,-7.9440132344138431E+002, 0.0000000000000000E+000
 7.0425037436226157E+003, 4.4249356047686852E+004, 0.0000000000000000E+000,-7.9496389391479704E+002, 0.0000000000000000E+000
 7.0799161874913116E+003, 4.4484425365308321E+004, 0.0000000000000000E+000,-7.9552360216510829E+002, 0.0000000000000000E+000
 7.1175273804139215E+003, 4.4720743460065161E+004, 0.0000000000000000E+000,-7.9608046400907836E+002, 0.0000000000000000E+000
 7.1553383782206010E+003, 4.4958316965933889E+004, 0.0000000000000000E+000,-7.9663449516403318E+002, 0.0000000000000000E+000
 7.1933502423504742E+003, 4.5197152552133215E+004, 0.0000000000000000E+000,-7.9718571124923358E+002, 0.0000000000000000E+000
 7.2315640398814321E+003, 4.5437256923311266E+004, 0.0000000000000000E+000,-7.9773412778723139E+002, 0.0000000000000000E+000
 7.2699808435600880E+003, 4.5678636819733802E+004, 0.0000000000000000E+000,-7.9827976020520248E+002, 0.0000000000000000E+000
 7.3086017318318891E+003, 4.5921299017473400E+004, 0.0000000000000000E+000,-7.9882262383623492E+002, 0.0000000000000000E+000
 7.3474277888713941E+003, 4.6165250328599737E+004, 0.0000000000000000E+000,-7.9936273392062310E+002, 0.0000000000000000E+000
 7.3864601046127063E+003, 4.6410497601370749E+004, 0.0000000000000000E+000,-7.9990010560710789E+002, 0.0000000000000000E+000
 7.4256997747800715E+003, 4.6657047720424911E+004, 0.0000000000000000E+000,-8.0043475395411213E+002, 0.0000000000000000E+000
 7.4651479009186378E+003, 4.6904907606974513E+004, 0.0000000000000000E+000,-8.0096669393093657E+002, 0.0000000000000000E+000
 7.5048055904253770E+003, 4.7154084218999946E+004, 0.0000000000000000E+000,-8.0149594041896592E+002, 0.0000000000000000E+000
 7.5446739565801727E+003, 4.7404584551445019E+004, 0.0000000000000000E+000,-8.0202250821280666E+002, 0.0000000000000000E+000
 7.5847541185770733E+003, 4.7656415636413323E+004, 0.0000000000000000E+000,-8.0254641202144433E+002, 0.0000000000000000E+000
 7.6250472015557070E+003, 4.7909584543365636E+004, 0.0000000000000000E+000,-8.0306766646935591E+002, 0.0000000000000000E+000
 7.6655543366328720E+003, 4.8164098379318420E+004, 0.0000000000000000E+000,-8.0358628609761217E+002, 0.0000000000000000E+000
 7.7062766609342852E+003, 4.8419964289043266E+004, 0.0000000000000000E+000,-8.0410228536495765E+002, 0.0000000000000000E+000
 7.7472153176265065E+003, 4.8677189455267500E+004, 0.0000000000000000E+000,-8.0461567864887422E+002, 0.0000000000000000E+000
 7.7883714559490281E+003, 4.8935781098875814E+004, 0.0000000000000000E+000,-8.0512648024661701E+002, 0.0000000000000000E+000
 7.8297462312465368E+003, 4.9195746479112982E+004, 0.0000000000000000E+000,-8.0563470437624517E+002, 0.0000000000000000E+000
 7.8713408050013486E+003, 4.9457092893787609E+004, 0.0000000000000000E+000,-8.0614036517762383E+002, 0.0000000000000000E+000
 7.9131563448660118E+003, 4.9719827679477043E+004, 0.0000000000000000E+000,-8.0664347671341318E+002, 0.0000000000000000E+000
 7.9551940246960876E+003, 4.9983958211733298E+004, 0.0000000000000000E+000,-8.0714405297004782E+002, 0.0000000000000000E+000
 7.9974550245831015E+003, 5.0249491905290102E+004, 0.0000000000000000E+000,-8.0764210785867283E+002, 0.0000000000000000E+000
 8.0399405308876721E+003, 5.0516436214271067E+004, 0.0000000000000000E+000,-8.0813765521611231E+002, 0.0000000000000000E+000
 8.0826517362728137E+003, 5.0784798632398917E+004, 0.0000000000000000E+000,-8.0863070880576277E+002, 0.0000000000000000E+000
 8.1255898397374176E+003, 5.1054586693205871E+004, 0.0000000000000000E+000,-8.0912128231852944E+002, 0.0000000000000000E+000
 8.1687560466499117E+003, 5.1325807970245129E+004, 0.0000000000000000E+000,-8.0960938937369576E+002, 0.0000000000000000E+000
 8.2121515687820956E+003, 5.1598470077303449E+004, 0.0000000000000000E+000,-8.1009504351982503E+002, 0.0000000000000000E+000
 8.2557776243431599E+003, 5.1872580668614930E+004, 0.0000000000000000E+000,-8.1057825823560245E+002, 0.0000000000000000E+000
 8.2996354380138837E+003, 5.2148147439075845E+004, 0.0000000000000000E+000,-8.1105904693071409E+002, 0.0000000000000000E+000
 8.3437262409810137E+003, 5.2425178124460668E+004, 0.0000000000000000E+000,-8.1153742294666108E+002, 0.0000000000000000E+000
 8.3880512709718241E+003, 5.2703680501639217E+004, 0.0000000000000000E+000,-8.1201339955760034E+002, 0.0000000000000000E+000
 8.4326117722888685E+003, 5.2983662388795026E+004, 0.0000000000000000E+000,-8.1248698997115389E+002, 0.0000000000000000E+000
 8.4774089958449022E+003, 5.3265131645644738E+004, 0.0000000000000000E+000,-8.1295820732920799E+002, 0.0000000000000000E+000
 8.5224441991980038E+003, 5.3548096173658792E+004, 0.0000000000000000E+000,-8.1342706470870473E+002, 0.0000000000000000E+000
 8.5677186465868781E+003, 5.3832563916283245E+004, 0.0000000000000000E+000,-8.1389357512241963E+002, 0.0000000000000000E+000
 8.6132336089663422E+003, 5.4118542859162721E+004, 0.0000000000000000E+000,-8.1435775151972859E+002, 0.0000000000000000E+000
 8.6589903640430057E+003, 5.4406041030364628E+004, 0.0000000000000000E+000,-8.1481960678736209E+002, 0.0000000000000000E+000
 8.7049901963111388E+003, 5.4695066500604487E+004, 0.0000000000000000E+000,-8.1527915375015834E+002, 0.0000000000000000E+000
 8.7512343970887323E+003, 5.4985627383472529E+004, 0.0000000000000000E+000,-8.1573640517178137E+002, 0.0000000000000000E+000
 8.7977242645537481E+003, 5.5277731835661441E+004, 0.0000000000000000E+000,-8.1619137375546825E+002, 0.0000000000000000E+000
 8.8444611037805571E+003, 5.5571388057195341E+004, 0.0000000000000000E+000,-8.1664407214473113E+002, 0.0000000000000000E+000
